,filename,smiles,electronic_energy (Hartree),HOMO_LUMO_gap (eV),dipole_moment (Debye),crystal_density (g/cc),crystal_density (g/cc),heat_of_formation (kcal/mol),Q(cal/g),D(km/s),p(GPa)
672,molecule_01055.xyz,CC1=C(N)N=NN=C1[N+]([O-])=O,-579.4846753,4.4967169,7.4353,1.601,1.601,61.036,1139.574194,6.984954888,20.11715735
673,molecule_01056.xyz,CC1=C(N(N)N=C1N)[N+]([O-])=O,-580.701448,3.265936232,3.4227,1.521,1.521,43.957,1016.273885,6.852377392,18.71632105
674,molecule_01057.xyz,CC1=C(N)N(N)N=C1[N+]([O-])=O,-580.7083701,4.13208146,6.8114,1.598,1.598,36.031,965.7898089,6.993113688,20.13963217
675,molecule_01058.xyz,CC1=C(NN=C1NN)[N+]([O-])=O,-580.7023472,3.52254162,2.2898,1.499,1.499,44.237,1018.057325,6.789528766,18.19474852
676,molecule_01059.xyz,CC1=C(N(O)N=C1N)[N+]([O-])=O,-600.5436112,3.159538876,3.4633,1.571,1.571,15.563,1195.949367,5.880477247,14.08309629
677,molecule_01060.xyz,CC1=C(ON=C1NN)[N+]([O-])=O,-600.528781,4.05180724,4.456,1.549,1.549,23.218,1244.398734,5.883316961,13.96599872
678,molecule_01062.xyz,CC1=C(N(N)OC1=O)[N+]([O-])=O,-620.3970513,3.813977856,2.4046,1.647,1.647,-24.339,312.0628931,4.594135766,8.862495529
679,molecule_01063.xyz,CC1=C(N)N(O)N=C1[N+]([O-])=O,-600.541413,4.282833724,6.9156,1.676,1.676,10.506,1163.943038,6.102790679,15.8125996
680,molecule_01064.xyz,CC1=C(ON=C1C#N)[N+]([O-])=O,-582.0780029,5.18244922,2.1626,1.551,1.551,35.128,335.2026144,4.315689336,7.521415527
681,molecule_01065.xyz,CC1=CN(O)C(=C1O)[N+]([O-])=O,-604.3855126,3.690165076,3.3481,1.564,1.564,-47.755,497.5632911,4.458118315,8.070478573
682,molecule_01066.xyz,CC1=C(N)OC(=C1O)[N+]([O-])=O,-604.4392991,4.15249016,7.2495,1.679,1.679,-91.206,222.556962,3.825555087,6.220475873
683,molecule_01067.xyz,CC1=C(C(=N)ON=C1)[N+]([O-])=O,-583.2825199,4.290997204,4.5286,1.535,1.535,26.088,948.8516129,5.22505208,10.94924225
684,molecule_01069.xyz,CC1=CN(O)C(O)=C1[N+]([O-])=O,-604.3867766,4.184871964,4.7746,1.643,1.643,-53.472,461.3797468,4.522882408,8.576419498
685,molecule_01070.xyz,CC1=C(N)OC(O)=C1[N+]([O-])=O,-604.4228969,4.52664966,5.94,1.667,1.667,-80.468,290.5189873,4.069057871,7.005837924
686,molecule_01071.xyz,CC1=C(NN=C1NO)[N+]([O-])=O,-600.5399597,3.733975752,2.8319,1.573,1.573,15.399,1194.911392,5.884225365,14.11284846
687,molecule_01072.xyz,CC1=C(ON=C1NO)[N+]([O-])=O,-620.364761,4.232220148,5.3553,1.635,1.635,-4.73,435.3899371,4.96821784,10.31626461
688,molecule_01073.xyz,CN1OC(=O)C(=C1C)[N+]([O-])=O,-604.3988693,4.82733784,8.9255,1.607,1.607,-62.288,405.5822785,4.314099625,7.692594929
689,molecule_01074.xyz,CC1=C(C(=O)ON1N)[N+]([O-])=O,-620.4112368,4.852100396,7.762,1.709,1.709,-35.921,239.2201258,4.409060474,8.354697851
690,molecule_01075.xyz,CC1=C(O)C(=CN1O)[N+]([O-])=O,-604.3816336,3.83955676,5.5295,1.635,1.635,-50.688,479,4.550318974,8.65376099
691,molecule_01076.xyz,CC1=C(O)C=C(N1O)[N+]([O-])=O,-604.3765233,3.699961252,5.3502,1.619,1.619,-46.982,502.4556962,4.574383221,8.690488916
692,molecule_01077.xyz,CC1=C(OC=NC1=N)[N+]([O-])=O,-583.3321397,4.218342232,2.2794,1.549,1.549,-3.29,759.316129,4.971957401,9.974297165
693,molecule_01078.xyz,CC1=COC(=NC1=N)[N+]([O-])=O,-583.3298632,4.046909152,3.9241,1.527,1.527,-3.153,760.2,4.926206074,9.69862487
694,molecule_01081.xyz,CC1=COC(=N)C(=N1)[N+]([O-])=O,-583.3208506,4.249635572,6.1774,1.522,1.522,1.066,787.4193548,4.958900921,9.806194493
695,molecule_01082.xyz,CC1=C(OC(=N)N1N)[N+]([O-])=O,-600.5708688,3.959015684,5.0592,1.583,1.583,-4.229,1070.683544,5.74937848,13.5295009
696,molecule_01083.xyz,CC1=C(O)C(=NN1N)[N+]([O-])=O,-600.5731353,4.0409226,4.9425,1.598,1.598,-4.577,1068.481013,5.783063884,13.77292988
697,molecule_01084.xyz,CC1=C(OC(=N)N1O)[N+]([O-])=O,-620.4036827,3.835202904,4.3002,1.647,1.647,-28.93,283.1886792,4.483965523,8.442535741
698,molecule_01085.xyz,CC1=C(O)C(=NN1O)[N+]([O-])=O,-620.410455,4.222423972,4.655,1.671,1.671,-32.125,263.0943396,4.445940612,8.376380895
699,molecule_01086.xyz,CC1=COC(=N)N=C1[N+]([O-])=O,-583.3300232,3.800644172,3.8757,1.542,1.542,-4.296,752.8258065,4.946317752,9.84201792
700,molecule_01087.xyz,CC1=C(O)C=NN=C1[N+]([O-])=O,-583.3270037,4.599032516,6.7403,1.628,1.628,-4.375,752.316129,5.129499756,10.96672978
701,molecule_01088.xyz,CC1=C(N(O)C=C1O)[N+]([O-])=O,-604.3737882,3.644177472,4.5108,1.629,1.629,-44.532,517.9620253,4.628574548,8.9329058
702,molecule_01089.xyz,CC1=C(OC(N)=C1O)[N+]([O-])=O,-604.421741,4.218614348,5.4997,1.632,1.632,-78.094,305.5443038,4.061479447,6.886190456
703,molecule_01091.xyz,CN1C(=O)OC(=C1C)[N+]([O-])=O,-604.452853,4.244193252,6.8222,1.557,1.557,-93.368,208.8734177,3.577712195,5.182274782
704,molecule_01092.xyz,CC1=C(OC(=O)N1N)[N+]([O-])=O,-620.4594446,4.3742647,6.0337,1.658,1.658,-64.473,59.64779874,3.051508305,3.926576187
705,molecule_01094.xyz,CC1=C(NC(O)=C1O)[N+]([O-])=O,-604.435601,4.083372696,5.8452,1.698,1.698,-88.32,240.8227848,3.932022355,6.617985089
706,molecule_01095.xyz,CC1=C(ON=C1[N+]([O-])=O)C#N,-582.0787704,5.04639122,2.187,1.555,1.555,34.586,331.6601307,4.311661984,7.520205502
707,molecule_01096.xyz,CC1=C(ON=CC1=O)[N+]([O-])=O,-603.1527654,4.296983756,1.6042,1.594,1.594,-19.723,11.67307692,1.891703286,1.471324297
708,molecule_01097.xyz,CN1OC(=C(C)C1=O)[N+]([O-])=O,-604.3874216,3.931531968,2.0077,1.517,1.517,-50.332,481.2531646,4.33206812,7.467230994
709,molecule_01098.xyz,CC1=C(O)N=C(N1N)[N+]([O-])=O,-600.5852314,3.765813324,4.4527,1.616,1.616,-13.467,1012.21519,5.748761695,13.70908661
710,molecule_01099.xyz,CC1=C(O)N=C(N1O)[N+]([O-])=O,-620.429224,3.707036268,4.0914,1.662,1.662,-43.452,191.8553459,4.093309109,7.076145543
711,molecule_01100.xyz,CC1=C(O)N=CN=C1[N+]([O-])=O,-583.3788662,5.030880608,4.5231,1.585,1.585,-34.813,555.9419355,4.67058701,8.935963897
712,molecule_01101.xyz,CC1=CON=C(C1=N)[N+]([O-])=O,-583.2761862,4.04636492,4.2573,1.527,1.527,32.58,990.7354839,5.263444386,11.07197478
713,molecule_01103.xyz,CC1=C(O)NC(=C1O)[N+]([O-])=O,-604.4497142,4.224328784,6.1757,1.68,1.68,-95.771,193.664557,3.696358244,5.809587033
714,molecule_01104.xyz,CC1=C(O)NC(O)=C1[N+]([O-])=O,-604.4484507,3.735880564,5.144,1.693,1.693,-93.944,205.2278481,3.770245577,6.073425204
715,molecule_01105.xyz,CC1=C(ON(N)C1=N)[N+]([O-])=O,-600.5142138,3.711118008,3.6643,1.575,1.575,32.737,1304.64557,6.020037386,14.78416396
716,molecule_01106.xyz,CC1=C(ON(N)C1=O)[N+]([O-])=O,-620.3960329,4.093440988,2.6389,1.62,1.62,-22.708,322.3207547,4.579679113,8.714087777
717,molecule_01107.xyz,CC1=C(O)N=NC=C1[N+]([O-])=O,-583.3392849,4.089359248,2.8709,1.568,1.568,-8.029,728.7419355,4.961467061,10.01260659
718,molecule_01108.xyz,CC1=C(O)N=NN=C1[N+]([O-])=O,-599.346434,4.628148928,5.268,1.642,1.642,20.923,573.6794872,5.369518132,12.08307245
719,molecule_01109.xyz,CC1=C(N(N)NC1=O)[N+]([O-])=O,-600.5565849,3.495874252,1.6456,1.604,1.604,5.166,1130.14557,5.879619987,14.27135809
720,molecule_01110.xyz,CC1=C(O)N(N)N=C1[N+]([O-])=O,-600.5693023,4.47086588,6.3377,1.668,1.668,-5.312,1063.829114,5.94758025,14.97329601
721,molecule_01111.xyz,CC1=C(N(O)NC1=O)[N+]([O-])=O,-620.3997691,3.7756095,1.3747,1.651,1.651,-24.695,309.8238994,4.593464761,8.873590232
722,molecule_01112.xyz,CC1=C(ON(O)C1=N)[N+]([O-])=O,-620.3496261,3.777786428,3.4135,1.63,1.63,7.066,509.5786164,5.156793057,11.0924779
723,molecule_01113.xyz,CC1=C(O)N(O)C=C1[N+]([O-])=O,-604.3703408,4.20963452,5.8219,1.685,1.685,-46.632,504.6708861,4.705971272,9.434210487
724,molecule_01114.xyz,CC1=C(O)N(O)N=C1[N+]([O-])=O,-620.3995807,4.651006672,6.2563,1.744,1.744,-29.317,280.754717,4.653921094,9.425496956
725,molecule_01115.xyz,CC1=C(O)OC(N)=C1[N+]([O-])=O,-604.4369365,3.985955168,5.1759,1.7,1.7,-89.702,232.0759494,3.898980168,6.512002162
726,molecule_01116.xyz,CC1NC2=C(ON=C12)[N+]([O-])=O,-583.2264883,4.334263648,6.6812,1.579,1.579,56.469,1144.858065,5.58076536,12.72647823
727,molecule_01117.xyz,CC1NC2=NOC(=C12)[N+]([O-])=O,-583.2299811,4.363652176,5.876,1.569,1.569,54.84,1134.348387,5.544202222,12.50798268
728,molecule_01118.xyz,CC1=NC=C(C(=O)N1)[N+]([O-])=O,-583.3837998,4.648829744,7.2944,1.623,1.623,-40.767,517.5290323,4.661780581,9.040085824
729,molecule_01121.xyz,CC1=NC(=C(CO)O1)[N+]([O-])=O,-604.4318731,4.801758936,4.7919,1.536,1.536,-80.404,290.9240506,3.851599541,5.952150033
730,molecule_01122.xyz,CC1=NC(=CN1C=O)[N+]([O-])=O,-583.3688488,4.882577388,4.7001,1.569,1.569,-29.743,588.6516129,4.705621947,9.010382162
731,molecule_01123.xyz,CC1=NC=C(N1C=O)[N+]([O-])=O,-583.3659453,4.543520852,2.2484,1.528,1.528,-22.873,632.9741935,4.707780466,8.861512727
732,molecule_01124.xyz,CC1=NC(C#N)=C(O1)[N+]([O-])=O,-582.1226726,4.673864416,6.0567,1.574,1.574,4.198,133.0457516,3.459453184,4.880139649
733,molecule_01125.xyz,CC1=NC(=CNC1=O)[N+]([O-])=O,-583.3788653,4.576174772,3.7211,1.605,1.605,-36.797,543.1419355,4.682915699,9.056802479
734,molecule_01126.xyz,CC1=NC=C(NC1=O)[N+]([O-])=O,-583.3758402,3.658055388,1.6884,1.547,1.547,-31.646,576.3741935,4.636849877,8.667643613
735,molecule_01127.xyz,CC1=NC(=C(N)N1N)[N+]([O-])=O,-580.7328108,4.42596674,8.3893,1.669,1.669,17.546,848.0509554,6.972517797,20.58639599
736,molecule_01128.xyz,CC1=NC(=C(N)N1O)[N+]([O-])=O,-600.5716389,4.483927448,7.8729,1.716,1.716,-10.001,1034.151899,6.021968726,15.62485932
737,molecule_01129.xyz,CC1=NC=C(C(=N)O1)[N+]([O-])=O,-583.3494099,4.055616864,4.2619,1.541,1.541,-14.717,685.5935484,4.829888681,9.380085424
738,molecule_01131.xyz,CC1=NC(=C(O1)C#N)[N+]([O-])=O,-582.1247584,4.730464544,6.034,1.569,1.569,3.71,129.8562092,3.431193376,4.790706176
739,molecule_01134.xyz,CC1=NC=C(O)C(=N1)[N+]([O-])=O,-583.3757743,4.140517056,2.2845,1.537,1.537,-29.11,592.7354839,4.649251831,8.676535608
740,molecule_01135.xyz,CC1=NC(C=O)=C(N1)[N+]([O-])=O,-583.3637825,4.14704784,6.6208,1.6,1.6,-28.081,599.3741935,4.789574701,9.454904365
741,molecule_01137.xyz,CC1=NC(CO)=C(O1)[N+]([O-])=O,-604.4262001,4.699987552,4.7543,1.543,1.543,-78.684,301.8101266,3.898938996,6.11787193
742,molecule_01138.xyz,CC1=NC(=C(O)N1N)[N+]([O-])=O,-600.5992188,4.452906224,6.5404,1.653,1.653,-23.562,948.3227848,5.74354798,13.8839545
743,molecule_01139.xyz,CC1=NC(=C(O)N1O)[N+]([O-])=O,-620.4326286,4.51576502,6.2319,1.736,1.736,-49.142,156.0691824,4.005732168,6.963150545
744,molecule_01140.xyz,CC1=NC=C(O)N=C1[N+]([O-])=O,-583.3702191,4.53209198,2.824,1.569,1.569,-28.869,594.2903226,4.716850512,9.053434654
745,molecule_01141.xyz,CC1=C(NC(=O)C=N1)[N+]([O-])=O,-583.3689881,3.543222436,2.0376,1.558,1.558,-27.05,606.0258065,4.717667262,9.014644834
746,molecule_01144.xyz,CC1=C(OC(CO)=N1)[N+]([O-])=O,-604.4239405,4.85591002,2.7697,1.529,1.529,-76.365,316.4873418,3.92161119,6.151694625
747,molecule_01145.xyz,CC1=NC(=NC=C1O)[N+]([O-])=O,-583.3643187,4.971015088,7.2831,1.637,1.637,-29.475,590.3806452,4.846021992,9.822715588
748,molecule_01146.xyz,CC1=NC=NC(=C1O)[N+]([O-])=O,-583.3769341,4.248547108,2.942,1.543,1.543,-29.544,589.9354839,4.655832878,8.723731026
749,molecule_01147.xyz,CC1=NC(=N)C(=CO1)[N+]([O-])=O,-583.3359496,4.71168854,6.5109,1.554,1.554,-8.519,725.5806452,4.926390683,9.813253743
750,molecule_01148.xyz,CC1=NC(=N)C=C(O1)[N+]([O-])=O,-583.3408497,4.140517056,3.7421,1.519,1.519,-10.224,714.5806452,4.833677935,9.304848945
751,molecule_01149.xyz,CC1=NC(N)=C(N1N)[N+]([O-])=O,-580.7422475,4.123373748,3.2093,1.543,1.543,17.836,849.8980892,6.615797845,17.61456626
752,molecule_01150.xyz,CC1=NC(N)=C(N1O)[N+]([O-])=O,-600.5822328,3.834930788,3.2431,1.592,1.592,-10.088,1033.601266,5.72074227,13.44472814
753,molecule_01151.xyz,CC1=NN(C=N)C(=N1)[N+]([O-])=O,-579.504232,5.089657664,4.531,1.522,1.522,51.959,1081.012903,6.663676032,17.70750569
754,molecule_01152.xyz,CC1=NC(=NC(=N)O1)[N+]([O-])=O,-599.3854108,4.503791916,3.9635,1.599,1.599,-4.831,408.5897436,4.84479149,9.670235956
755,molecule_01153.xyz,CC1=NC(=N)C(=NO1)[N+]([O-])=O,-599.3252005,5.382726596,5.6975,1.585,1.585,33.119,651.8589744,5.412733562,12.00139613
756,molecule_01154.xyz,CC1=NC=NC(O)=C1[N+]([O-])=O,-583.3764844,5.05999702,2.7835,1.572,1.572,-32.551,570.5354839,4.674982237,8.904603137
757,molecule_01155.xyz,CC1=C(N(C=O)C=N1)[N+]([O-])=O,-583.3664839,4.581617092,1.4802,1.527,1.527,-23.293,630.2645161,4.700686882,8.830954713
758,molecule_01156.xyz,CC1=NN(C=O)C(=N1)[N+]([O-])=O,-599.3813495,5.088024968,4.5348,1.567,1.567,0.332,441.6858974,4.873302036,9.65586472
759,molecule_01158.xyz,CC1=C(NC(=N1)[N+]([O-])=O)C=O,-583.3684858,4.376713744,3.9595,1.527,1.527,-28.014,599.8064516,4.642836524,8.614930844
760,molecule_01159.xyz,CC1=NC(=N)NC(=N1)[N+]([O-])=O,-579.5399866,3.542678204,1.969,1.538,1.538,29.566,936.5419355,6.47381321,16.83018661
761,molecule_01160.xyz,CC1=NC(=O)NC(=N1)[N+]([O-])=O,-599.4227739,4.242016324,1.7603,1.646,1.646,-29.736,248.9423077,4.365284131,7.998442564
762,molecule_01161.xyz,CC1=NC(=NN1C=N)[N+]([O-])=O,-579.516505,5.351977488,6.5422,1.558,1.558,43.693,1027.683871,6.683310799,18.09161442
763,molecule_01162.xyz,CC1=NC(=NN1C=O)[N+]([O-])=O,-599.3932287,5.217552184,4.387,1.597,1.597,-7.708,390.1474359,4.785127264,9.425852165
764,molecule_01163.xyz,CC1=NC(=NN1N=C)[N+]([O-])=O,-579.4842626,5.248573408,6.2642,1.512,1.512,66.316,1173.63871,6.772361771,18.20888869
765,molecule_01164.xyz,CC1=NC(=NN=C1N)[N+]([O-])=O,-579.5105237,4.622434492,8.6183,1.611,1.611,43.271,1024.96129,6.83098377,19.31779081
766,molecule_01165.xyz,CC1=C(N)N(N)C(=N1)[N+]([O-])=O,-580.7230054,3.775337384,6.8234,1.592,1.592,27.183,909.433121,6.871324561,19.39671503
767,molecule_01166.xyz,CC1=C(O)N(N)C(=N1)[N+]([O-])=O,-600.583078,3.950852204,5.139,1.65,1.65,-13.095,1014.56962,5.834094391,14.30863474
768,molecule_01167.xyz,CC1=NN(N=C)C(=N1)[N+]([O-])=O,-579.4729279,4.87903988,4.8689,1.497,1.497,74.115,1223.954839,6.798808406,18.2279968
769,molecule_01168.xyz,CC1=NC(N)=NC(=N1)[N+]([O-])=O,-579.5684648,5.075235516,5.9425,1.592,1.592,6.81,789.7290323,6.348853157,16.55914179
770,molecule_01169.xyz,CC1=NC(=N)N=C(N1)[N+]([O-])=O,-579.5304973,3.680096784,6.5717,1.624,1.624,30.664,943.6258065,6.727781104,18.835823
771,molecule_01170.xyz,CC1=NC(=N)N=C(O1)[N+]([O-])=O,-599.3751755,4.526105428,5.6223,1.618,1.618,0.467,442.5512821,4.982123746,10.30469755
772,molecule_01171.xyz,CC1=NC(=NNC1=O)[N+]([O-])=O,-599.3845235,4.395489748,3.4403,1.631,1.631,-3.691,415.8974359,4.932064704,10.15073422
773,molecule_01172.xyz,CC1=NC(N)=NN=C1[N+]([O-])=O,-579.5198649,4.425422508,6.3208,1.609,1.609,38.575,994.6645161,6.774238339,18.98292129
774,molecule_01173.xyz,CC1=C(N(N)C(N)=N1)[N+]([O-])=O,-580.7377644,4.112761224,4.647,1.581,1.581,18.74,855.656051,6.735884802,18.55538748
775,molecule_01174.xyz,CC1=C(N(O)C(N)=N1)[N+]([O-])=O,-600.5755128,3.854795256,4.2212,1.621,1.621,-8.104,1046.158228,5.808511679,14.0234251
776,molecule_01175.xyz,CC1=C(N)N(O)C(=N1)[N+]([O-])=O,-600.5633379,3.716016096,6.6573,1.653,1.653,-2.167,1083.734177,5.938433527,14.8421383
777,molecule_01177.xyz,CC1=C(O)N(O)C(=N1)[N+]([O-])=O,-620.4202227,3.90350402,4.6865,1.689,1.689,-38.969,220.0503145,4.283098192,7.826508503
778,molecule_01178.xyz,CC1=NC(=N)OC=C1[N+]([O-])=O,-583.3388021,4.2926299,1.3305,1.55,1.55,-8.353,726.6516129,4.91972244,9.770002442
779,molecule_01179.xyz,CC1=NC(=N)ON=C1[N+]([O-])=O,-599.315236,4.129632416,3.9113,1.603,1.603,40.793,701.0512821,5.554226519,12.7302916
780,molecule_01180.xyz,CC1=C(OC(=N1)[N+]([O-])=O)C#N,-582.1162264,4.543248736,3.3195,1.55,1.55,9.626,168.5228758,3.632459853,5.326171118
781,molecule_01182.xyz,CC1=C(CO)OC(=N1)[N+]([O-])=O,-604.4141694,4.557670884,4.4965,1.535,1.535,-72.062,343.721519,4.013834526,6.46132738
782,molecule_01183.xyz,CC1=C(OC(=N1)C#N)[N+]([O-])=O,-582.1172631,4.701892364,2.9391,1.556,1.556,9.428,167.2287582,3.634845417,5.346837136
783,molecule_01184.xyz,CC1=NC(O)=CC(=N1)[N+]([O-])=O,-583.3860613,4.977273756,4.8312,1.575,1.575,-40.215,521.0903226,4.57608087,8.542515493
784,molecule_01185.xyz,CC1=NC(=O)C=C(N1)[N+]([O-])=O,-583.3737134,3.5783254,5.047,1.63,1.63,-36.365,545.9290323,4.738284648,9.365079297
785,molecule_01188.xyz,CC1=NC(O)=C(N1N)[N+]([O-])=O,-600.5927907,4.493179392,4.6841,1.621,1.621,-18.048,983.221519,5.71910891,13.59505908
786,molecule_01189.xyz,CC1=NC(O)=C(N1O)[N+]([O-])=O,-620.4341254,4.15929306,4.2124,1.665,1.665,-46.453,172.9811321,3.993616092,6.74334856
787,molecule_01190.xyz,CC1=C(C(=N)OC=N1)[N+]([O-])=O,-583.3365417,4.51576502,4.7699,1.551,1.551,-8.517,725.5935484,4.920051082,9.775488224
788,molecule_01191.xyz,CC1=NC(O)=CN=C1[N+]([O-])=O,-583.3728927,4.919313048,4.9283,1.595,1.595,-31.709,575.9677419,4.732106195,9.210614592
789,molecule_01192.xyz,CC1=NC(=N)OC(=N1)[N+]([O-])=O,-599.3764863,4.257526936,4.3753,1.592,1.592,1.326,448.0576923,4.943119667,10.03805357
790,molecule_01193.xyz,CC1=NC(=O)C(=NN1)[N+]([O-])=O,-599.375001,4.646652816,8.4891,1.685,1.685,-2.866,421.1858974,5.058981113,10.90267671
791,molecule_01197.xyz,CC1=NC(=O)NC=C1[N+]([O-])=O,-583.3829658,4.629781624,2.4587,1.635,1.635,-40.125,521.6709677,4.694511365,9.210898634
792,molecule_01198.xyz,CC1=NC(=O)N=C(N1)[N+]([O-])=O,-599.411088,3.995479228,6.917,1.707,1.707,-25.823,274.025641,4.584248192,9.025246174
793,molecule_01200.xyz,CC1=NC(=O)NN=C1[N+]([O-])=O,-599.383742,4.55250068,0.2224,1.649,1.649,-3.84,414.9423077,4.966196257,10.36409973
794,molecule_01201.xyz,CC1=C(N(N)C(=O)N1)[N+]([O-])=O,-600.6037698,3.74703732,4.1091,1.61,1.61,-25.022,939.0822785,5.627793706,13.10668786
795,molecule_01202.xyz,CC1=C(N(O)C(=O)N1)[N+]([O-])=O,-620.4340347,3.881462624,5.409,1.691,1.691,-48.679,158.9811321,3.952001714,6.668187043
796,molecule_01205.xyz,CC1=C(O)C(O)=C(N1)[N+]([O-])=O,-604.4442211,3.947858928,4.0878,1.633,1.633,-90.849,224.8164557,3.763167607,5.914091552
797,molecule_01206.xyz,CC1=C(N=C(N1)C=O)[N+]([O-])=O,-583.3738487,4.897815884,4.7883,1.58,1.58,-33.264,565.9354839,4.681472629,8.959129029
798,molecule_01207.xyz,CC1=C(C=O)N=C(N1)[N+]([O-])=O,-583.3702281,4.464879328,4.3763,1.567,1.567,-29.968,587.2,4.698695789,8.976337463
799,molecule_01208.xyz,CC1=C(N=NC(=N)N1)[N+]([O-])=O,-579.4890963,4.11167276,5.5846,1.606,1.606,59.56,1130.051613,6.985020788,20.1582519
800,molecule_01209.xyz,CC1=C(N(N)C(=N)N1)[N+]([O-])=O,-580.7156362,3.41233464,3.0106,1.549,1.549,35.136,960.089172,6.838233019,18.86754074
801,molecule_01210.xyz,CC1=C(NC(N1)=NN)[N+]([O-])=O,-580.7180971,3.261038144,4.528,1.546,1.546,32.313,942.1082803,6.79718089,18.61770158
802,molecule_01211.xyz,CC1=C(N(O)C(=N)N1)[N+]([O-])=O,-600.5536787,3.46539726,3.6792,1.609,1.609,7.92,1147.575949,5.914595432,14.47078827
803,molecule_01212.xyz,CC1=C(OC(N1)=NN)[N+]([O-])=O,-600.5634132,3.76744602,6.9634,1.592,1.592,0.128,1098.259494,5.808183997,13.85887545
804,molecule_01213.xyz,CC1=C(NC(N1)=NO)[N+]([O-])=O,-600.5633112,2.925247,4.64,1.609,1.609,0.357,1099.708861,5.851929901,14.16577477
805,molecule_01214.xyz,CC1=C(OC(N1)=NO)[N+]([O-])=O,-620.4079897,3.427845252,6.4808,1.68,1.68,-32.968,257.7924528,4.439684806,8.381107832
806,molecule_01215.xyz,CC1=C(O)C(=C(O)N1)[N+]([O-])=O,-604.4551669,3.484173264,4.6877,1.635,1.635,-95.281,196.7658228,3.642884313,5.546410028
807,molecule_01216.xyz,CC1=C(N=CC(=O)N1)[N+]([O-])=O,-583.3737155,4.69672216,4.4366,1.603,1.603,-32.605,570.1870968,4.736159916,9.256437908
808,molecule_01217.xyz,CC1=C(C(O)=C(O)N1)[N+]([O-])=O,-604.4397924,3.345121988,4.7556,1.654,1.654,-88.049,242.5379747,3.868757637,6.301769431
809,molecule_01218.xyz,CC1=C(C=NC(=O)N1)[N+]([O-])=O,-583.3842249,4.7008039,4.5917,1.618,1.618,-39.929,522.9354839,4.664139254,9.03127872
810,molecule_01219.xyz,CC1=C(N=NC(=O)N1)[N+]([O-])=O,-599.3690762,4.002010012,6.6038,1.681,1.681,4.464,468.1730769,5.18606319,11.44023795
811,molecule_01220.xyz,CC1=C(C=O)C(=NN1)[N+]([O-])=O,-583.3479317,4.519030412,5.742,1.588,1.588,-15.916,677.8580645,4.914189166,9.904636346
812,molecule_01221.xyz,CC1=C(C(NN)=NN1)[N+]([O-])=O,-580.7154604,4.146231492,5.4974,1.553,1.553,33.694,950.9044586,6.833590227,18.87417721
813,molecule_01222.xyz,CC1=C(C(NO)=NN1)[N+]([O-])=O,-600.5525203,4.253445196,4.6714,1.617,1.617,6.097,1136.037975,5.919517981,14.54138745
814,molecule_01223.xyz,CC1=C(C(=N)N=NN1)[N+]([O-])=O,-579.4626438,4.16881712,6.3707,1.63,1.63,74.692,1227.677419,7.203281912,21.64362442
815,molecule_01224.xyz,CC1=C(C(=N)N(N)N1)[N+]([O-])=O,-580.687777,4.017248508,5.9895,1.563,1.563,51.965,1067.280255,7.063996516,20.25414284
816,molecule_01225.xyz,CC1=C(C(=O)N=NN1)[N+]([O-])=O,-599.3410704,4.131265112,7.8978,1.712,1.712,19.689,565.7692308,5.506253418,13.04438464
817,molecule_01226.xyz,CC1=C(C(=O)N(N)N1)[N+]([O-])=O,-600.5671254,4.732641472,7.4847,1.666,1.666,-4.851,1066.746835,5.946770162,14.95788045
818,molecule_01227.xyz,CC1=C(C(=N)N(O)N1)[N+]([O-])=O,-600.5245802,4.049902428,5.1026,1.605,1.605,26.248,1263.575949,6.048517718,15.10915342
819,molecule_01228.xyz,CC1=C(C(=O)N(O)N1)[N+]([O-])=O,-620.4013749,4.628148928,6.5921,1.724,1.724,-29.764,277.9433962,4.605284345,9.164324705
820,molecule_01229.xyz,CC1=C(C(ON1)=NN)[N+]([O-])=O,-600.5128766,3.3402239,6.2118,1.646,1.646,29.243,1282.531646,6.175915506,16.00969612
821,molecule_01230.xyz,CC1=C(C(ON1)=NO)[N+]([O-])=O,-620.3562837,3.632476484,5.5157,1.698,1.698,-0.803,460.0880503,5.169218538,11.43782939
822,molecule_01231.xyz,CC1=NN=C(C=C1O)[N+]([O-])=O,-583.33363,4.329093444,6.4207,1.632,1.632,-9.263,720.7806452,5.08334699,10.78723207
823,molecule_01232.xyz,CC1=NN=CC(=C1O)[N+]([O-])=O,-583.3434129,3.54975322,2.3237,1.561,1.561,-9.326,720.3741935,4.932346133,9.866270866
824,molecule_01233.xyz,CC1=NN=C(C(N)=N1)[N+]([O-])=O,-579.5254283,3.966907048,5.3831,1.594,1.594,36.363,980.3935484,6.707235669,18.49649769
825,molecule_01234.xyz,CC1=NN=CC(O)=C1[N+]([O-])=O,-583.3390222,3.544855132,1.1771,1.572,1.572,-6.009,741.7741935,4.992030499,10.15334395
826,molecule_01235.xyz,CC1=NN=C(N1C=O)[N+]([O-])=O,-599.3759073,4.705701988,3.5692,1.618,1.618,3.955,464.9102564,5.043893306,10.56180175
827,molecule_01236.xyz,CC1=NN=C(N1N=C)[N+]([O-])=O,-579.4563933,4.652911484,5.8115,1.542,1.542,83.078,1281.780645,7.01429554,19.79193465
828,molecule_01237.xyz,CC1=NN=C(N=C1N)[N+]([O-])=O,-579.5156424,4.576446888,8.5479,1.61,1.61,39.869,1003.012903,6.791262544,19.08612036
